date,open,high,low,close,volume
13/12/1979,4.2012,4.2012,4.1609,4.1851,88818
14/12/1979,4.185,4.2575,4.177,4.2494,111095
17/12/1979,4.2414,4.2414,4.2092,4.2092,75079
18/12/1979,4.2012,4.2012,4.1126,4.1207,141565
19/12/1979,4.1207,4.1609,4.0724,4.1448,134425
20/12/1979,4.1448,4.2333,4.1287,4.1931,99539
21/12/1979,4.1931,4.2012,4.1207,4.1207,93371
24/12/1979,4.1207,4.177,4.1207,4.177,47493
26/12/1979,4.177,4.1931,4.1448,4.177,43991
27/12/1979,4.177,4.185,4.1367,4.1689,68370
28/12/1979,4.1609,4.1609,4.1207,4.1368,75214
31/12/1979,4.1367,4.1609,4.1207,4.1448,83133
02/01/1980,4.0563,4.1529,4.0241,4.0241,110988
03/01/1980,4.0241,4.0885,3.9436,4.0885,164409
04/01/1980,4.0885,4.1045,4.0563,4.0804,127366
07/01/1980,4.0804,4.0804,4.0321,4.0643,95336
08/01/1980,4.0643,4.3461,4.0322,4.338,191106
09/01/1980,4.338,4.3782,4.2092,4.2092,217666
10/01/1980,4.2494,4.3621,4.2494,4.346,142883
11/01/1980,4.346,4.3943,4.2253,4.3138,146816
14/01/1980,4.3139,4.3299,4.2656,4.3058,107136
15/01/1980,4.3057,4.5231,4.2816,4.515,252550
16/01/1980,4.5151,4.5633,4.4909,4.507,404624
17/01/1980,4.507,4.5311,4.4587,4.4587,165136
18/01/1980,4.4586,4.4909,4.4184,4.4828,175936
21/01/1980,4.4828,4.4989,4.4426,4.4426,100267
22/01/1980,4.4426,4.4989,4.4426,4.4426,113709
23/01/1980,4.4426,4.5875,4.4426,4.5875,142831
24/01/1980,4.5874,4.6035,4.515,4.5472,147516
25/01/1980,4.5472,4.5552,4.4989,4.515,90487
28/01/1980,4.5151,4.6358,4.5151,4.5714,98058
29/01/1980,4.5713,4.5955,4.4667,4.5311,96360
30/01/1980,4.5311,4.5472,4.4828,4.5311,93504
31/01/1980,4.5311,4.5794,4.3942,4.4184,157860
01/02/1980,4.4184,4.4748,4.4023,4.4667,97437
04/02/1980,4.4667,4.4828,4.4184,4.4506,77637
05/02/1980,4.4506,4.4828,4.4264,4.4828,102744
06/02/1980,4.4982,4.4982,4.4166,4.4574,139052
07/02/1980,4.4492,4.4492,4.3759,4.3759,139869
08/02/1980,4.376,4.4086,4.3189,4.3841,171539
11/02/1980,4.3841,4.4004,4.3352,4.3515,108422
12/02/1980,4.3515,4.49,4.327,4.49,105584
13/02/1980,4.5144,4.5959,4.5144,4.5226,220116
14/02/1980,4.5226,4.5796,4.4411,4.4411,130923
15/02/1980,4.4329,4.4329,4.3759,4.4085,158962
19/02/1980,4.4086,4.4167,4.327,4.3678,122469
20/02/1980,4.376,4.4167,4.376,4.3841,72554
21/02/1980,4.376,4.376,4.2945,4.3189,97921
22/02/1980,4.3189,4.3189,4.27,4.3026,124569
25/02/1980,4.2944,4.2944,4.2292,4.2455,148188
26/02/1980,4.2455,4.2618,4.2129,4.2374,144016
27/02/1980,4.2374,4.2455,4.0418,4.0418,187847
28/02/1980,4.05,4.1723,4.05,4.1315,188123
29/02/1980,4.1314,4.1559,4.107,4.1396,177919
03/03/1980,4.1396,4.1396,4.0825,4.0907,92874
04/03/1980,4.0907,4.1315,4.0581,4.1233,122114
05/03/1980,4.1151,4.1151,4.0255,4.0418,125031
06/03/1980,4.0419,4.0581,3.9522,3.9848,187495
07/03/1980,3.9847,4.0336,3.9684,3.9766,170554
10/03/1980,3.9848,4.0582,3.9848,4.0174,134007
11/03/1980,4.0173,4.0581,4.0092,4.0581,137006
12/03/1980,4.05,4.05,3.9685,4.0011,135179
13/03/1980,3.9929,3.9929,3.9033,3.9196,153018
14/03/1980,3.9196,3.9603,3.887,3.9033,132533
17/03/1980,3.9033,3.9359,3.8544,3.8544,113113
18/03/1980,3.8544,3.9278,3.8218,3.887,134634
19/03/1980,3.887,3.8951,3.8299,3.8381,100511
20/03/1980,3.8382,3.8626,3.7811,3.7974,130734
21/03/1980,3.7892,3.7892,3.667,3.6996,403684
24/03/1980,3.6751,3.6751,3.5202,3.5284,196328
25/03/1980,3.5284,3.5936,3.5203,3.5692,204623
26/03/1980,3.5692,3.6425,3.4225,3.4551,212914
27/03/1980,3.4551,3.7484,3.3491,3.7484,233286
28/03/1980,3.6751,3.6751,3.5284,3.6425,157762
31/03/1980,3.6425,3.6425,3.5611,3.6344,106103
01/04/1980,3.6344,3.6344,3.5529,3.5773,147152
02/04/1980,3.5773,3.6507,3.5611,3.6181,1018893
03/04/1980,3.6181,3.6425,3.561,3.5773,92410
07/04/1980,3.5773,3.5773,3.4795,3.4795,149551
08/04/1980,3.4795,3.6344,3.4551,3.4877,142380
09/04/1980,3.4877,3.5692,3.4795,3.561,139896
10/04/1980,3.561,3.6018,3.5203,3.5366,137715
11/04/1980,3.5366,3.5855,3.4877,3.4877,177756
14/04/1980,3.4877,3.504,3.4388,3.4551,91128
15/04/1980,3.4551,3.4877,3.3817,3.3899,158172
16/04/1980,3.3899,3.447,3.3247,3.3329,183376
17/04/1980,3.3329,3.3655,3.284,3.341,123013
18/04/1980,3.341,3.3736,3.3166,3.341,112349
21/04/1980,3.341,3.3655,3.2921,3.341,181056
22/04/1980,3.3899,3.5528,3.3899,3.5121,224150
23/04/1980,3.5121,3.5447,3.4714,3.4877,207678
24/04/1980,3.4877,3.5366,3.4714,3.504,101466
25/04/1980,3.504,3.6099,3.4469,3.6099,111230
28/04/1980,3.6099,3.6099,3.5447,3.5529,126560
29/04/1980,3.5529,3.5936,3.5284,3.5773,81527
30/04/1980,3.5773,3.5936,3.4958,3.5773,95683
01/05/1980,3.5773,3.5773,3.504,3.5447,79617
02/05/1980,3.5447,3.5447,3.5121,3.5203,66498
05/05/1980,3.5203,3.6344,3.504,3.6099,94046
06/05/1980,3.6099,3.6344,3.5692,3.5773,96719
07/05/1980,3.5773,3.6344,3.5692,3.5936,113139
08/05/1980,3.6009,3.6009,3.543,3.5678,107590
09/05/1980,3.5595,3.5595,3.4436,3.4519,289547
12/05/1980,3.4519,3.5099,3.4519,3.4602,86006
13/05/1980,3.4684,3.5264,3.4684,3.5264,121831
14/05/1980,3.5265,3.543,3.5099,3.5099,118952
15/05/1980,3.5098,3.5264,3.4767,3.4767,117896
16/05/1980,3.4768,3.5099,3.4768,3.5099,84510
19/05/1980,3.5099,3.5596,3.5016,3.5347,138458
20/05/1980,3.5347,3.543,3.485,3.4933,171152
21/05/1980,3.4933,3.5016,3.4519,3.5016,90079
22/05/1980,3.5015,3.5843,3.4933,3.5595,158156
23/05/1980,3.5678,3.6423,3.5678,3.6258,222082
27/05/1980,3.634,3.6837,3.634,3.6589,181711
28/05/1980,3.6588,3.7499,3.6505,3.7333,175057
29/05/1980,3.7168,3.7168,3.6009,3.6009,128094
30/05/1980,3.6009,3.6754,3.5843,3.6671,122136
02/06/1980,3.6671,3.7996,3.6588,3.7085,188940
03/06/1980,3.7085,3.783,3.7085,3.7333,181374
04/06/1980,3.7417,3.8493,3.7417,3.8493,251010
05/06/1980,3.8492,3.8658,3.7664,3.7747,181125
06/06/1980,3.783,3.8327,3.783,3.783,89607
09/06/1980,3.783,3.8079,3.7499,3.7582,88084
10/06/1980,3.7582,3.8245,3.75,3.8079,102521
11/06/1980,3.8079,3.8659,3.7913,3.841,141644
12/06/1980,3.841,3.8659,3.7913,3.841,145080
13/06/1980,3.8409,3.9154,3.8327,3.8989,125045
16/06/1980,3.899,3.9983,3.8907,3.9983,224409
17/06/1980,3.9982,3.9982,3.8989,3.8989,148818
18/06/1980,3.899,3.9569,3.899,3.9486,137017
19/06/1980,3.9486,3.9569,3.8161,3.8327,92877
20/06/1980,3.8327,3.8658,3.8244,3.8327,81544
23/06/1980,3.8327,3.9237,3.8327,3.8989,151700
24/06/1980,3.8989,3.932,3.874,3.932,123216
25/06/1980,3.9321,3.99,3.9072,3.9569,158519
26/06/1980,3.9569,3.99,3.9155,3.9238,134995
27/06/1980,3.9238,3.9734,3.8907,3.9569,94513
30/06/1980,3.9402,3.9402,3.8658,3.8906,83982
01/07/1980,3.8907,3.9486,3.8658,3.9403,112772
02/07/1980,3.9403,4.0397,3.932,4.0148,177082
03/07/1980,4.0148,4.0728,4.0148,4.0479,129063
07/07/1980,4.0479,4.1224,4.0397,4.1059,163062
08/07/1980,4.1059,4.1224,4.0562,4.0893,139371
09/07/1980,4.0893,4.1639,4.0562,4.0728,132390
10/07/1980,4.0727,4.1307,4.0562,4.081,97504
11/07/1980,4.081,4.1638,4.081,4.1555,119504
14/07/1980,4.1555,4.3045,4.1555,4.3045,139868
15/07/1980,4.3046,4.3211,4.2218,4.2218,153310
16/07/1980,4.2218,4.2797,4.2135,4.2549,146382
17/07/1980,4.2548,4.3459,4.2383,4.3459,84509
18/07/1980,4.3459,4.3542,4.2963,4.3128,121389
21/07/1980,4.3128,4.3708,4.2549,4.3708,121140
22/07/1980,4.3708,4.3791,4.288,4.3128,153225
23/07/1980,4.3128,4.3294,4.2632,4.2963,124410
24/07/1980,4.2963,4.3046,4.2549,4.288,110112
25/07/1980,4.2797,4.2797,4.2301,4.2632,104128
28/07/1980,4.2631,4.321,4.2383,4.3045,75032
29/07/1980,4.3045,4.3377,4.2631,4.3128,113769
30/07/1980,4.3128,4.3708,4.3128,4.3377,153975
31/07/1980,4.3294,4.3294,4.2632,4.3211,178468
01/08/1980,4.3211,4.3294,4.2631,4.3128,124880
04/08/1980,4.3046,4.3046,4.2715,4.288,103518
05/08/1980,4.288,4.3294,4.2466,4.2549,87503
06/08/1980,4.2548,4.3459,4.2383,4.3459,111053
07/08/1980,4.4036,4.412,4.3449,4.412,143580
08/08/1980,4.4121,4.4456,4.3785,4.3785,209251
11/08/1980,4.3784,4.4791,4.3701,4.4791,119154
12/08/1980,4.4791,4.563,4.4539,4.4791,197345
13/08/1980,4.4791,4.5294,4.4623,4.4791,126959
14/08/1980,4.4791,4.6385,4.4791,4.6217,132714
15/08/1980,4.6217,4.6385,4.5797,4.6133,145152
18/08/1980,4.563,4.563,4.454,4.454,154671
19/08/1980,4.454,4.4959,4.4204,4.4288,126903
20/08/1980,4.4288,4.5546,4.4204,4.4875,95402
21/08/1980,4.4876,4.5463,4.4708,4.5295,76816
22/08/1980,4.5295,4.6217,4.5211,4.5211,115000
25/08/1980,4.5211,4.5295,4.4707,4.5043,69039
26/08/1980,4.5043,4.5462,4.4707,4.4791,132855
27/08/1980,4.4791,4.4959,4.4204,4.4204,166181
28/08/1980,4.4204,4.4288,4.3533,4.3617,118452
29/08/1980,4.3617,4.4037,4.345,4.3953,106184
02/09/1980,4.3953,4.4624,4.3869,4.4372,82038
03/09/1980,4.4372,4.5295,4.4372,4.5295,100176
04/09/1980,4.5295,4.5714,4.4456,4.4708,154054
05/09/1980,4.4708,4.5127,4.4372,4.4624,67299
08/09/1980,4.4624,4.4708,4.3114,4.3114,70948
09/09/1980,4.3114,4.4456,4.303,4.4372,115841
10/09/1980,4.4372,4.4456,4.3784,4.412,105705
11/09/1980,4.4121,4.454,4.4121,4.454,119604
12/09/1980,4.454,4.4623,4.412,4.4204,121400
15/09/1980,4.4204,4.4456,4.3617,4.4372,91499
16/09/1980,4.4373,4.454,4.3785,4.4037,120222
17/09/1980,4.4037,4.5546,4.4037,4.5127,232891
18/09/1980,4.5127,4.5211,4.4456,4.4624,288062
19/09/1980,4.4623,4.5295,4.4456,4.4959,154080
22/09/1980,4.4959,4.5882,4.4624,4.5714,159724
23/09/1980,4.5714,4.6301,4.4036,4.4875,257989
24/09/1980,4.4876,4.563,4.4792,4.5295,153773
25/09/1980,4.5295,4.5546,4.4372,4.4372,179742
26/09/1980,4.4204,4.4204,4.3113,4.3365,194369
29/09/1980,4.3114,4.3114,4.2526,4.2778,187097
30/09/1980,4.2862,4.3282,4.2862,4.303,145434
01/10/1980,4.3029,4.4036,4.2694,4.3365,169887
02/10/1980,4.3366,4.3869,4.303,4.3869,134232
03/10/1980,4.3953,4.4959,4.3953,4.4456,139594
06/10/1980,4.4624,4.5798,4.4624,4.563,207368
07/10/1980,4.563,4.5798,4.5043,4.5462,195969
08/10/1980,4.563,4.7224,4.563,4.6972,328487
09/10/1980,4.6972,4.7559,4.6804,4.7056,332699
10/10/1980,4.7056,4.7979,4.6385,4.6469,309960
13/10/1980,4.6469,4.7476,4.6469,4.7308,103769
14/10/1980,4.7308,4.756,4.6637,4.6805,201671
15/10/1980,4.6721,4.7224,4.6721,4.7224,97901
16/10/1980,4.7224,4.7728,4.5966,4.605,260912
17/10/1980,4.6049,4.6553,4.5462,4.563,156607
20/10/1980,4.563,4.5966,4.4624,4.5966,132604
21/10/1980,4.5966,4.6217,4.5295,4.563,176653
22/10/1980,4.563,4.5714,4.5294,4.5462,123309
23/10/1980,4.5462,4.5462,4.4036,4.4204,126847
24/10/1980,4.4205,4.4708,4.3953,4.4708,130302
27/10/1980,4.4624,4.4624,4.412,4.4372,68449
28/10/1980,4.4372,4.4792,4.4205,4.4708,136703
29/10/1980,4.4708,4.5044,4.3953,4.3953,107841
30/10/1980,4.3953,4.4456,4.3701,4.3701,110648
31/10/1980,4.3785,4.5127,4.3785,4.4708,151555
03/11/1980,4.4792,4.5379,4.4792,4.5295,106577
05/11/1980,4.621,4.7739,4.621,4.655,314752
06/11/1980,4.6295,4.6295,4.5021,4.5191,170285
07/11/1980,4.5191,4.5616,4.5191,4.5616,124338
10/11/1980,4.5616,4.5701,4.5191,4.5701,100199
11/11/1980,4.5701,4.604,4.5446,4.5616,88455
12/11/1980,4.5701,4.8334,4.5701,4.8164,305370
13/11/1980,4.8164,4.8674,4.7739,4.8419,375030
14/11/1980,4.8419,4.9099,4.7824,4.8674,256779
17/11/1980,4.8674,4.8759,4.7994,4.8674,216376
18/11/1980,4.8673,4.9353,4.8673,4.8928,242985
19/11/1980,4.8929,4.9439,4.8419,4.8504,183194
20/11/1980,4.8503,4.9098,4.7994,4.8928,137273
21/11/1980,4.8674,4.8674,4.7654,4.7824,107419
24/11/1980,4.7824,4.7824,4.7229,4.7824,146372
25/11/1980,4.7825,4.7995,4.723,4.723,133778
26/11/1980,4.723,4.74,4.6635,4.672,150041
28/11/1980,4.672,4.6805,4.5955,4.6295,114669
01/12/1980,4.621,4.621,4.5191,4.5191,142449
02/12/1980,4.5191,4.621,4.5021,4.6125,175458
03/12/1980,4.6125,4.689,4.587,4.621,159223
04/12/1980,4.621,4.723,4.5871,4.6465,158855
05/12/1980,4.6465,4.6805,4.5871,4.5871,136479
08/12/1980,4.5701,4.5701,4.4851,4.5106,200935
09/12/1980,4.5106,4.5361,4.4596,4.4936,248929
10/12/1980,4.4936,4.5191,4.3322,4.3322,138639
11/12/1980,4.3322,4.3832,4.2982,4.3832,205940
12/12/1980,4.3832,4.4851,4.3747,4.4681,173070
15/12/1980,4.4681,4.5106,4.3832,4.3832,95705
16/12/1980,4.3832,4.5021,4.3747,4.5021,130109
17/12/1980,4.4851,4.4851,4.4001,4.4341,145120
18/12/1980,4.4341,4.4596,4.3237,4.3237,186178
19/12/1980,4.3322,4.4087,4.3322,4.3917,287459
22/12/1980,4.3917,4.5701,4.3832,4.5616,155045
23/12/1980,4.5616,4.6296,4.5446,4.5701,166647
24/12/1980,4.57,4.672,4.5531,4.655,82541
26/12/1980,4.655,4.689,4.6465,4.689,48706
29/12/1980,4.689,4.7229,4.604,4.621,98406
30/12/1980,4.621,4.706,4.6125,4.6635,105998
31/12/1980,4.6635,4.6975,4.587,4.6125,106680
02/01/1981,4.6125,4.706,4.5956,4.6975,83195
05/01/1981,4.7229,4.8079,4.7229,4.7739,221348
06/01/1981,4.774,4.8589,4.7315,4.8589,276938
07/01/1981,4.7655,4.7655,4.6975,4.723,338923
08/01/1981,4.723,4.74,4.5786,4.5956,180494
09/01/1981,4.5956,4.6211,4.5361,4.5786,109041
12/01/1981,4.5786,4.6211,4.5021,4.5361,167101
13/01/1981,4.5361,4.5361,4.4341,4.5191,196642
14/01/1981,4.5191,4.5871,4.5106,4.5361,127721
15/01/1981,4.5361,4.5361,4.4596,4.4681,129568
16/01/1981,4.4681,4.5531,4.4681,4.5446,239605
19/01/1981,4.5446,4.5701,4.5106,4.5276,158059
20/01/1981,4.5276,4.5616,4.4002,4.4172,169575
21/01/1981,4.4171,4.4596,4.3916,4.4256,121379
22/01/1981,4.4256,4.4426,4.3831,4.4341,99429
23/01/1981,4.4342,4.4597,4.4087,4.4172,77821
26/01/1981,4.4172,4.4512,4.3917,4.4172,87034
27/01/1981,4.4171,4.4766,4.4171,4.4511,91041
28/01/1981,4.4512,4.4597,4.3832,4.3917,78362
29/01/1981,4.3917,4.4512,4.3832,4.4087,104435
30/01/1981,4.4087,4.4512,4.3492,4.3747,101819
02/02/1981,4.3747,4.3747,4.2812,4.3067,108499
03/02/1981,4.3067,4.3662,4.3067,4.3662,99487
04/02/1981,4.3662,4.4002,4.3237,4.3832,121409
